travel_time_m,mode,origin,destination
23.933333333333334,driving,42,66
26.683333333333334,driving,43,1
23.783333333333335,driving,43,2
30.516666666666666,driving,43,3
34.85,driving,43,4
32.13333333333333,driving,43,5
30.25,driving,43,6
27.566666666666666,driving,43,7
28.25,driving,43,8
25.133333333333333,driving,43,9
20.166666666666668,driving,43,10
54.733333333333334,driving,43,11
26.183333333333334,driving,43,12
20.7,driving,43,13
29.033333333333335,driving,43,14
24.333333333333332,driving,43,15
23.266666666666666,driving,43,16
29.383333333333333,driving,43,17
47.75,driving,43,18
22.35,driving,43,19
53.36666666666667,driving,43,20
51.483333333333334,driving,43,21
30.333333333333332,driving,43,22
26,driving,43,23
27.8,driving,43,24
24.533333333333335,driving,43,25
54.28333333333333,driving,43,26
28.55,driving,43,27
20.75,driving,43,28
25.383333333333333,driving,43,29
27.216666666666665,driving,43,30
33.6,driving,43,31
29.883333333333333,driving,43,32
22.566666666666666,driving,43,33
24.533333333333335,driving,43,34
21.4,driving,43,35
24.666666666666668,driving,43,36
35.5,driving,43,37
42.333333333333336,driving,43,38
38.43333333333333,driving,43,39
46.25,driving,43,40
28.25,driving,43,41
35.833333333333336,driving,43,42
0,driving,43,43
21.9,driving,43,44
27.05,driving,43,45
15.983333333333333,driving,43,46
21.566666666666666,driving,43,47
13.566666666666666,driving,43,48
6.5,driving,43,49
11.316666666666666,driving,43,50
16.666666666666668,driving,43,51
16.466666666666665,driving,43,52
13.416666666666666,driving,43,53
19.65,driving,43,54
42.05,driving,43,55
42.35,driving,43,56
43.36666666666667,driving,43,57
21.716666666666665,driving,43,58
20.133333333333333,driving,43,59
18.616666666666667,driving,43,60
21.366666666666667,driving,43,61
36.86666666666667,driving,43,62
37.31666666666667,driving,43,63
32.55,driving,43,64
25.716666666666665,driving,43,65
29.65,driving,43,66
9.616666666666667,driving,44,1
8.816666666666666,driving,44,2
12.7,driving,44,3
43.56666666666667,driving,44,4
40.85,driving,44,5
38.96666666666667,driving,44,6
36.28333333333333,driving,44,7
36.96666666666667,driving,44,8
33.85,driving,44,9
9.05,driving,44,10
63.45,driving,44,11
34.9,driving,44,12
29.416666666666668,driving,44,13
37.75,driving,44,14
33.05,driving,44,15
31.983333333333334,driving,44,16
39.233333333333334,driving,44,17
56.46666666666667,driving,44,18
31.066666666666666,driving,44,19
66.61666666666666,driving,44,20
60.2,driving,44,21
39.05,driving,44,22
41.833333333333336,driving,44,23
43.63333333333333,driving,44,24
34.85,driving,44,25
36.083333333333336,driving,44,26
13.583333333333334,driving,44,27
9.333333333333334,driving,44,28
9.283333333333333,driving,44,29
10.933333333333334,driving,44,30
20.366666666666667,driving,44,31
18.916666666666668,driving,44,32
15.5,driving,44,33
13.566666666666666,driving,44,34
11.65,driving,44,35
19.85,driving,44,36
26.066666666666666,driving,44,37
37.81666666666667,driving,44,38
33.916666666666664,driving,44,39
33.666666666666664,driving,44,40
10.5,driving,44,41
18.066666666666666,driving,44,42
20.45,driving,44,43
0,driving,44,44
9.283333333333333,driving,44,45
17.9,driving,44,46
17.05,driving,44,47
23.566666666666666,driving,44,48
25.35,driving,44,49
30.166666666666668,driving,44,50
25.383333333333333,driving,44,51
24.55,driving,44,52
29.633333333333333,driving,44,53
31.666666666666668,driving,44,54
24.333333333333332,driving,44,55
24.633333333333333,driving,44,56
25.55,driving,44,57
30.433333333333334,driving,44,58
29.683333333333334,driving,44,59
28.933333333333334,driving,44,60
30.916666666666668,driving,44,61
45.583333333333336,driving,44,62
46.03333333333333,driving,44,63
42.1,driving,44,64
34.43333333333333,driving,44,65
11.45,driving,44,66
11.05,driving,45,1
14.55,driving,45,2
10.483333333333333,driving,45,3
46.8,driving,45,4
44.083333333333336,driving,45,5
42.2,driving,45,6
39.516666666666666,driving,45,7
40.2,driving,45,8
37.083333333333336,driving,45,9
15.716666666666667,driving,45,10
66.68333333333334,driving,45,11
38.13333333333333,driving,45,12
32.65,driving,45,13
40.983333333333334,driving,45,14
36.28333333333333,driving,45,15
35.21666666666667,driving,45,16
42.46666666666667,driving,45,17
59.7,driving,45,18
34.3,driving,45,19
69.85,driving,45,20
63.43333333333333,driving,45,21
42.28333333333333,driving,45,22
45.06666666666667,driving,45,23
46.86666666666667,driving,45,24
41.516666666666666,driving,45,25
33.483333333333334,driving,45,26
17.7,driving,45,27
15.683333333333334,driving,45,28
14.783333333333333,driving,45,29
14.966666666666667,driving,45,30
24.85,driving,45,31
24.433333333333334,driving,45,32
18.733333333333334,driving,45,33
19.083333333333332,driving,45,34
17.166666666666668,driving,45,35
23.083333333333332,driving,45,36
31.583333333333332,driving,45,37
41.05,driving,45,38
37.15,driving,45,39
39.18333333333333,driving,45,40
10.75,driving,45,41
14.733333333333333,driving,45,42
23.683333333333334,driving,45,43
9.683333333333334,driving,45,44
0,driving,45,45
23.3,driving,45,46
20.283333333333335,driving,45,47
29.283333333333335,driving,45,48
28.583333333333332,driving,45,49
33.4,driving,45,50
28.616666666666667,driving,45,51
27.783333333333335,driving,45,52
32.86666666666667,driving,45,53
34.9,driving,45,54
22.1,driving,45,55
22.4,driving,45,56
23.333333333333332,driving,45,57
33.666666666666664,driving,45,58
32.916666666666664,driving,45,59
32.166666666666664,driving,45,60
34.15,driving,45,61
48.81666666666667,driving,45,62
49.266666666666666,driving,45,63
45.333333333333336,driving,45,64
37.666666666666664,driving,45,65
8.85,driving,45,66
22.533333333333335,driving,46,1
16.816666666666666,driving,46,2
25.083333333333332,driving,46,3
41.31666666666667,driving,46,4
38.6,driving,46,5
37.8,driving,46,6
34.03333333333333,driving,46,7
34.71666666666667,driving,46,8
31.866666666666667,driving,46,9
13.233333333333333,driving,46,10
62.28333333333333,driving,46,11
33.733333333333334,driving,46,12
28.25,driving,46,13
36.583333333333336,driving,46,14
31.883333333333333,driving,46,15
30.816666666666666,driving,46,16
36.983333333333334,driving,46,17
55.3,driving,46,18
28.816666666666666,driving,46,19
65.45,driving,46,20
59.03333333333333,driving,46,21
37.88333333333333,driving,46,22
39.28333333333333,driving,46,23
41.083333333333336,driving,46,24
24.45,driving,46,25
48.85,driving,46,26
23,driving,46,27
15.316666666666666,driving,46,28
19.95,driving,46,29
21.783333333333335,driving,46,30
28.166666666666668,driving,46,31
24.45,driving,46,32
18.616666666666667,driving,46,33
19.1,driving,46,34
16.733333333333334,driving,46,35
18.566666666666666,driving,46,36
29.4,driving,46,37
35.28333333333333,driving,46,38
31.383333333333333,driving,46,39
40.81666666666667,driving,46,40
22.816666666666666,driving,46,41
30.4,driving,46,42
17.366666666666667,driving,46,43
16.466666666666665,driving,46,44
21.616666666666667,driving,46,45
0,driving,46,46
14.033333333333333,driving,46,47
13.166666666666666,driving,46,48
22.266666666666666,driving,46,49
27.083333333333332,driving,46,50
24.216666666666665,driving,46,51
22.3,driving,46,52
28.866666666666667,driving,46,53
30.5,driving,46,54
36.61666666666667,driving,46,55
36.916666666666664,driving,46,56
37.93333333333333,driving,46,57
28.183333333333334,driving,46,58
24.766666666666666,driving,46,59
21.733333333333334,driving,46,60
26,driving,46,61
44.416666666666664,driving,46,62
44.86666666666667,driving,46,63
37.18333333333333,driving,46,64
33.266666666666666,driving,46,65
24.216666666666665,driving,46,66
22.8,driving,47,1
19.9,driving,47,2
26.45,driving,47,3
41.3,driving,47,4
38.583333333333336,driving,47,5
36.7,driving,47,6
34.016666666666666,driving,47,7
34.7,driving,47,8
31.583333333333332,driving,47,9
15.25,driving,47,10
61.18333333333333,driving,47,11
32.63333333333333,driving,47,12
27.15,driving,47,13
35.483333333333334,driving,47,14
30.783333333333335,driving,47,15
29.716666666666665,driving,47,16
36.96666666666667,driving,47,17
54.2,driving,47,18
28.8,driving,47,19
64.35,driving,47,20
57.93333333333333,driving,47,21
36.78333333333333,driving,47,22
39.56666666666667,driving,47,23
41.36666666666667,driving,47,24
33.81666666666667,driving,47,25
50.4,driving,47,26
24.666666666666668,driving,47,27
14.366666666666667,driving,47,28
19.5,driving,47,29
21.333333333333332,driving,47,30
27.8,driving,47,31
20.833333333333332,driving,47,32
15.933333333333334,driving,47,33
18.666666666666668,driving,47,34
14.9,driving,47,35
13.316666666666666,driving,47,36
24.15,driving,47,37
30.8,driving,47,38
26.9,driving,47,39
39.483333333333334,driving,47,40
24.666666666666668,driving,47,41
32.56666666666667,driving,47,42
18.183333333333334,driving,47,43
18.016666666666666,driving,47,44
22.983333333333334,driving,47,45
13.3,driving,47,46
0,driving,47,47
22.533333333333335,driving,47,48
23.666666666666668,driving,47,49
28.483333333333334,driving,47,50
23.116666666666667,driving,47,51
22.283333333333335,driving,47,52
27.366666666666667,driving,47,53
29.4,driving,47,54
37.983333333333334,driving,47,55
38.28333333333333,driving,47,56
39.3,driving,47,57
28.166666666666668,driving,47,58
18.5,driving,47,59
23.65,driving,47,60
27.35,driving,47,61
43.31666666666667,driving,47,62
43.766666666666666,driving,47,63
34.733333333333334,driving,47,64
32.166666666666664,driving,47,65
25.766666666666666,driving,47,66
24.5,driving,48,1
18.783333333333335,driving,48,2
28.066666666666666,driving,48,3
42.25,driving,48,4
39.53333333333333,driving,48,5
37.65,driving,48,6
34.96666666666667,driving,48,7
35.65,driving,48,8
32.53333333333333,driving,48,9
15.2,driving,48,10
62.13333333333333,driving,48,11
33.583333333333336,driving,48,12
28.1,driving,48,13
36.43333333333333,driving,48,14
31.733333333333334,driving,48,15
30.666666666666668,driving,48,16
37.916666666666664,driving,48,17
55.15,driving,48,18
29.75,driving,48,19
64.71666666666667,driving,48,20
58.88333333333333,driving,48,21
37.733333333333334,driving,48,22
37.35,driving,48,23
39.15,driving,48,24
13.65,driving,48,25
52.016666666666666,driving,48,26
24.966666666666665,driving,48,27
18.283333333333335,driving,48,28
23.416666666666668,driving,48,29
25.25,driving,48,30
31.716666666666665,driving,48,31
27,driving,48,32
19.85,driving,48,33
22.25,driving,48,34
18.2,driving,48,35
20.7,driving,48,36
31.533333333333335,driving,48,37
38.36666666666667,driving,48,38
34.46666666666667,driving,48,39
43.4,driving,48,40
25.8,driving,48,41
33.38333333333333,driving,48,42
17.4,driving,48,43
19.616666666666667,driving,48,44
24.6,driving,48,45
11.616666666666667,driving,48,46
17.6,driving,48,47
0,driving,48,48
15.75,driving,48,49
20.566666666666666,driving,48,50
24.066666666666666,driving,48,51
23.233333333333334,driving,48,52
24.766666666666666,driving,48,53
31,driving,48,54
39.6,driving,48,55
39.9,driving,48,56
40.916666666666664,driving,48,57
29.116666666666667,driving,48,58
27.516666666666666,driving,48,59
26,driving,48,60
28.75,driving,48,61
44.266666666666666,driving,48,62
44.71666666666667,driving,48,63
39.93333333333333,driving,48,64
33.11666666666667,driving,48,65
27.383333333333333,driving,48,66
31.633333333333333,driving,49,1
28.733333333333334,driving,49,2
35.46666666666667,driving,49,3
39.666666666666664,driving,49,4
36.95,driving,49,5
35.06666666666667,driving,49,6
32.38333333333333,driving,49,7
33.06666666666667,driving,49,8
29.95,driving,49,9
25.116666666666667,driving,49,10
59.55,driving,49,11
31,driving,49,12
25.516666666666666,driving,49,13
33.85,driving,49,14
29.15,driving,49,15
28.083333333333332,driving,49,16
31.133333333333333,driving,49,17
52.56666666666667,driving,49,18
27.166666666666668,driving,49,19
55.11666666666667,driving,49,20
56.3,driving,49,21
35.15,driving,49,22
27.75,driving,49,23
29.55,driving,49,24
22.566666666666666,driving,49,25
59.233333333333334,driving,49,26
33.5,driving,49,27
25.7,driving,49,28
30.333333333333332,driving,49,29
32.166666666666664,driving,49,30
38.55,driving,49,31
34.833333333333336,driving,49,32
27.516666666666666,driving,49,33
29.483333333333334,driving,49,34
26.35,driving,49,35
29.616666666666667,driving,49,36
40.45,driving,49,37
47.983333333333334,driving,49,38
44.06666666666667,driving,49,39
51.2,driving,49,40
33.2,driving,49,41
40.78333333333333,driving,49,42
9.7,driving,49,43
26.85,driving,49,44
32,driving,49,45
20.8,driving,49,46
26.516666666666666,driving,49,47
12.6,driving,49,48
0,driving,49,49
6.7,driving,49,50
21.483333333333334,driving,49,51
20.65,driving,49,52
15.166666666666666,driving,49,53
21.4,driving,49,54
47,driving,49,55
47.3,driving,49,56
48.31666666666667,driving,49,57
26.533333333333335,driving,49,58
24.95,driving,49,59
23.433333333333334,driving,49,60
26.183333333333334,driving,49,61
41.68333333333333,driving,49,62
42.13333333333333,driving,49,63
37.36666666666667,driving,49,64
30.533333333333335,driving,49,65
34.6,driving,49,66
37.233333333333334,driving,50,1
34.333333333333336,driving,50,2
41.06666666666667,driving,50,3
43.266666666666666,driving,50,4
40.55,driving,50,5
38.916666666666664,driving,50,6
35.983333333333334,driving,50,7
36.666666666666664,driving,50,8
33.8,driving,50,9
30.716666666666665,driving,50,10
63.4,driving,50,11
34.85,driving,50,12
29.366666666666667,driving,50,13
37.7,driving,50,14
33,driving,50,15
31.933333333333334,driving,50,16
33.21666666666667,driving,50,17
56.416666666666664,driving,50,18
30.766666666666666,driving,50,19
57.2,driving,50,20
60.15,driving,50,21
39,driving,50,22
27.866666666666667,driving,50,23
29.683333333333334,driving,50,24
28.183333333333334,driving,50,25
64.83333333333333,driving,50,26
39.1,driving,50,27
31.3,driving,50,28
35.93333333333333,driving,50,29
37.766666666666666,driving,50,30
44.15,driving,50,31
40.43333333333333,driving,50,32
33.11666666666667,driving,50,33
35.083333333333336,driving,50,34
31.95,driving,50,35
35.21666666666667,driving,50,36
46.05,driving,50,37
53.583333333333336,driving,50,38
49.666666666666664,driving,50,39
56.8,driving,50,40
38.8,driving,50,41
46.38333333333333,driving,50,42
14.25,driving,50,43
32.45,driving,50,44
37.6,driving,50,45
26.4,driving,50,46
32.11666666666667,driving,50,47
18.2,driving,50,48
8.1,driving,50,49
0,driving,50,50
25.333333333333332,driving,50,51
24.283333333333335,driving,50,52
17.25,driving,50,53
23.483333333333334,driving,50,54
52.6,driving,50,55
52.9,driving,50,56
53.916666666666664,driving,50,57
30.133333333333333,driving,50,58
30.55,driving,50,59
25.883333333333333,driving,50,60
31.783333333333335,driving,50,61
45.53333333333333,driving,50,62
45.983333333333334,driving,50,63
42.96666666666667,driving,50,64
34.38333333333333,driving,50,65
40.2,driving,50,66
31.6,driving,51,1
28.7,driving,51,2
35.43333333333333,driving,51,3
28.95,driving,51,4
26.233333333333334,driving,51,5
25.283333333333335,driving,51,6
21.666666666666668,driving,51,7
22.35,driving,51,8
10.366666666666667,driving,51,9
25.083333333333332,driving,51,10
49.766666666666666,driving,51,11
21.216666666666665,driving,51,12
13.6,driving,51,13
24.066666666666666,driving,51,14
19.366666666666667,driving,51,15
18.3,driving,51,16
24.333333333333332,driving,51,17
36.56666666666667,driving,51,18
16.433333333333334,driving,51,19
52.266666666666666,driving,51,20
46.516666666666666,driving,51,21
25.366666666666667,driving,51,22
31.733333333333334,driving,51,23
33.53333333333333,driving,51,24
34.166666666666664,driving,51,25
59.2,driving,51,26
33.46666666666667,driving,51,27
25.666666666666668,driving,51,28
30.3,driving,51,29
32.13333333333333,driving,51,30
38.516666666666666,driving,51,31
34.8,driving,51,32
27.483333333333334,driving,51,33
29.45,driving,51,34
26.316666666666666,driving,51,35
29.583333333333332,driving,51,36
40.416666666666664,driving,51,37
47.25,driving,51,38
43.35,driving,51,39
51.166666666666664,driving,51,40
33.166666666666664,driving,51,41
40.75,driving,51,42
15.833333333333334,driving,51,43
26.816666666666666,driving,51,44
31.966666666666665,driving,51,45
21.733333333333334,driving,51,46
26.483333333333334,driving,51,47
23.2,driving,51,48
20.733333333333334,driving,51,49
24.666666666666668,driving,51,50
0,driving,51,51
8.933333333333334,driving,51,52
17.1,driving,51,53
16.35,driving,51,54
46.96666666666667,driving,51,55
47.266666666666666,driving,51,56
48.28333333333333,driving,51,57
15.8,driving,51,58
25.4,driving,51,59
17,driving,51,60
18.483333333333334,driving,51,61
31.9,driving,51,62
32.35,driving,51,63
35.9,driving,51,64
14.966666666666667,driving,51,65
34.56666666666667,driving,51,66
28.4,driving,52,1
25.5,driving,52,2
32.233333333333334,driving,52,3
22.05,driving,52,4
19.333333333333332,driving,52,5
18.283333333333335,driving,52,6
14.766666666666667,driving,52,7
15.45,driving,52,8
16.3,driving,52,9
21.883333333333333,driving,52,10
42.766666666666666,driving,52,11
14.216666666666667,driving,52,12
11.6,driving,52,13
17.066666666666666,driving,52,14
12.366666666666667,driving,52,15
11.3,driving,52,16
16.1,driving,52,17
37.96666666666667,driving,52,18
9.55,driving,52,19
45.016666666666666,driving,52,20
39.516666666666666,driving,52,21
18.366666666666667,driving,52,22
30.3,driving,52,23
32.11666666666667,driving,52,24
30.966666666666665,driving,52,25
56,driving,52,26
30.266666666666666,driving,52,27
22.466666666666665,driving,52,28
27.1,driving,52,29
28.933333333333334,driving,52,30
35.31666666666667,driving,52,31
31.6,driving,52,32
24.283333333333335,driving,52,33
26.25,driving,52,34
23.116666666666667,driving,52,35
26.383333333333333,driving,52,36
37.21666666666667,driving,52,37
44.05,driving,52,38
40.15,driving,52,39
47.96666666666667,driving,52,40
29.966666666666665,driving,52,41
37.55,driving,52,42
12.633333333333333,driving,52,43
23.616666666666667,driving,52,44
28.766666666666666,driving,52,45
18.033333333333335,driving,52,46
23.283333333333335,driving,52,47
20,driving,52,48
17.533333333333335,driving,52,49
21.066666666666666,driving,52,50
6.983333333333333,driving,52,51
0,driving,52,52
13.35,driving,52,53
8.35,driving,52,54
43.766666666666666,driving,52,55
44.06666666666667,driving,52,56
45.083333333333336,driving,52,57
8.916666666666666,driving,52,58
24.166666666666668,driving,52,59
16.216666666666665,driving,52,60
20.183333333333334,driving,52,61
24.9,driving,52,62
25.35,driving,52,63
36.85,driving,52,64
15.916666666666666,driving,52,65
31.366666666666667,driving,52,66
34.333333333333336,driving,53,1
31.433333333333334,driving,53,2
38.166666666666664,driving,53,3
35.583333333333336,driving,53,4
32.86666666666667,driving,53,5
31.8,driving,53,6
28.3,driving,53,7
28.983333333333334,driving,53,8
27.033333333333335,driving,53,9
27.816666666666666,driving,53,10
56.28333333333333,driving,53,11
27.733333333333334,driving,53,12
21.083333333333332,driving,53,13
30.583333333333332,driving,53,14
25.883333333333333,driving,53,15
24.816666666666666,driving,53,16
22.033333333333335,driving,53,17
47.86666666666667,driving,53,18
23.066666666666666,driving,53,19
44.93333333333333,driving,53,20
53.03333333333333,driving,53,21
31.883333333333333,driving,53,22
22.3,driving,53,23
24.116666666666667,driving,53,24
32.516666666666666,driving,53,25
61.93333333333333,driving,53,26
36.2,driving,53,27
28.4,driving,53,28
33.03333333333333,driving,53,29
34.86666666666667,driving,53,30
41.25,driving,53,31
37.53333333333333,driving,53,32
30.216666666666665,driving,53,33
32.18333333333333,driving,53,34
29.05,driving,53,35
32.31666666666667,driving,53,36
43.15,driving,53,37
49.983333333333334,driving,53,38
46.083333333333336,driving,53,39
53.9,driving,53,40
35.9,driving,53,41
43.483333333333334,driving,53,42
15.366666666666667,driving,53,43
29.55,driving,53,44
34.7,driving,53,45
23.966666666666665,driving,53,46
29.216666666666665,driving,53,47
21.55,driving,53,48
14.25,driving,53,49
16.466666666666665,driving,53,50
16.883333333333333,driving,53,51
13.233333333333333,driving,53,52
0,driving,53,53
12.3,driving,53,54
49.7,driving,53,55
50,driving,53,56
51.016666666666666,driving,53,57
22.433333333333334,driving,53,58
29.566666666666666,driving,53,59
20.883333333333333,driving,53,60
24.85,driving,53,61
38.416666666666664,driving,53,62
38.86666666666667,driving,53,63
41.516666666666666,driving,53,64
25.816666666666666,driving,53,65
37.3,driving,53,66
35.46666666666667,driving,54,1
32.56666666666667,driving,54,2
39.3,driving,54,3
29.883333333333333,driving,54,4
25.366666666666667,driving,54,5
26.116666666666667,driving,54,6
22.6,driving,54,7
21.483333333333334,driving,54,8
22.966666666666665,driving,54,9
28.95,driving,54,10
50.6,driving,54,11
22.05,driving,54,12
17.85,driving,54,13
24.9,driving,54,14
20.2,driving,54,15
19.133333333333333,driving,54,16
10.783333333333333,driving,54,17
44.63333333333333,driving,54,18
17.383333333333333,driving,54,19
37.25,driving,54,20
47.35,driving,54,21
26.2,driving,54,22
29.066666666666666,driving,54,23
29.083333333333332,driving,54,24
39.28333333333333,driving,54,25
63.06666666666667,driving,54,26
37.333333333333336,driving,54,27
29.533333333333335,driving,54,28
34.166666666666664,driving,54,29
36,driving,54,30
42.38333333333333,driving,54,31
38.666666666666664,driving,54,32
31.35,driving,54,33
33.31666666666667,driving,54,34
30.183333333333334,driving,54,35
33.45,driving,54,36
44.28333333333333,driving,54,37
51.11666666666667,driving,54,38
47.21666666666667,driving,54,39
55.03333333333333,driving,54,40
37.03333333333333,driving,54,41
44.61666666666667,driving,54,42
19.7,driving,54,43
30.683333333333334,driving,54,44
35.833333333333336,driving,54,45
25.1,driving,54,46
30.35,driving,54,47
28.316666666666666,driving,54,48
21.016666666666666,driving,54,49
23.233333333333334,driving,54,50
13.65,driving,54,51
7.85,driving,54,52
12.133333333333333,driving,54,53
0,driving,54,54
50.833333333333336,driving,54,55
51.13333333333333,driving,54,56
52.15,driving,54,57
14.016666666666667,driving,54,58
31.233333333333334,driving,54,59
22.9,driving,54,60
26.866666666666667,driving,54,61
32.733333333333334,driving,54,62
33.18333333333333,driving,54,63
43.65,driving,54,64
22.583333333333332,driving,54,65
38.43333333333333,driving,54,66
30.783333333333335,driving,55,1
33.266666666666666,driving,55,2
23.55,driving,55,3
59.2,driving,55,4
56.483333333333334,driving,55,5
54.6,driving,55,6
51.916666666666664,driving,55,7
52.6,driving,55,8
49.483333333333334,driving,55,9
32.38333333333333,driving,55,10
79.08333333333333,driving,55,11
50.53333333333333,driving,55,12
45.05,driving,55,13
53.38333333333333,driving,55,14
48.68333333333333,driving,55,15
47.61666666666667,driving,55,16
54.86666666666667,driving,55,17
72.1,driving,55,18
46.7,driving,55,19
82.25,driving,55,20
75.83333333333333,driving,55,21
54.68333333333333,driving,55,22
57.46666666666667,driving,55,23
59.266666666666666,driving,55,24
52.65,driving,55,25
49.78333333333333,driving,55,26
36.71666666666667,driving,55,27
26.466666666666665,driving,55,28
28.083333333333332,driving,55,29
29.916666666666668,driving,55,30
38.46666666666667,driving,55,31
35.6,driving,55,32
31.133333333333333,driving,55,33
30.25,driving,55,34
28.85,driving,55,35
35.483333333333334,driving,55,36
42.75,driving,55,37
53.45,driving,55,38
49.55,driving,55,39
51.96666666666667,driving,55,40
23.233333333333334,driving,55,41
28.8,driving,55,42
36.083333333333336,driving,55,43
28.15,driving,55,44
23.633333333333333,driving,55,45
35.7,driving,55,46
32.68333333333333,driving,55,47
41.68333333333333,driving,55,48
40.983333333333334,driving,55,49
45.8,driving,55,50
41.016666666666666,driving,55,51
40.18333333333333,driving,55,52
45.266666666666666,driving,55,53
47.3,driving,55,54
0,driving,55,55
12.133333333333333,driving,55,56
36.4,driving,55,57
46.06666666666667,driving,55,58
45.31666666666667,driving,55,59
44.56666666666667,driving,55,60
46.55,driving,55,61
61.21666666666667,driving,55,62
61.666666666666664,driving,55,63
57.733333333333334,driving,55,64
50.06666666666667,driving,55,65
29.15,driving,55,66
32.28333333333333,driving,56,1
34.766666666666666,driving,56,2
25.05,driving,56,3
60.7,driving,56,4
57.983333333333334,driving,56,5
56.1,driving,56,6
53.416666666666664,driving,56,7
54.1,driving,56,8
50.983333333333334,driving,56,9
33.88333333333333,driving,56,10
80.58333333333333,driving,56,11
52.03333333333333,driving,56,12
46.55,driving,56,13
54.88333333333333,driving,56,14
50.18333333333333,driving,56,15
49.11666666666667,driving,56,16
56.36666666666667,driving,56,17
73.6,driving,56,18
48.2,driving,56,19
83.75,driving,56,20
77.33333333333333,driving,56,21
56.18333333333333,driving,56,22
58.96666666666667,driving,56,23
60.766666666666666,driving,56,24
54.15,driving,56,25
51.28333333333333,driving,56,26
38.21666666666667,driving,56,27
27.966666666666665,driving,56,28
29.583333333333332,driving,56,29
31.416666666666668,driving,56,30
39.96666666666667,driving,56,31
37.1,driving,56,32
32.63333333333333,driving,56,33
31.75,driving,56,34
30.35,driving,56,35
36.983333333333334,driving,56,36
44.25,driving,56,37
54.95,driving,56,38
51.05,driving,56,39
53.46666666666667,driving,56,40
24.733333333333334,driving,56,41
30.3,driving,56,42
37.583333333333336,driving,56,43
29.65,driving,56,44
25.133333333333333,driving,56,45
37.2,driving,56,46
34.18333333333333,driving,56,47
43.18333333333333,driving,56,48
42.483333333333334,driving,56,49
47.3,driving,56,50
42.516666666666666,driving,56,51
41.68333333333333,driving,56,52
46.766666666666666,driving,56,53
48.8,driving,56,54
12.25,driving,56,55
0,driving,56,56
37.9,driving,56,57
47.56666666666667,driving,56,58
46.81666666666667,driving,56,59
46.06666666666667,driving,56,60
48.05,driving,56,61
62.71666666666667,driving,56,62
63.166666666666664,driving,56,63
59.233333333333334,driving,56,64
51.56666666666667,driving,56,65
30.65,driving,56,66
34.266666666666666,driving,57,1
37.766666666666666,driving,57,2
20.316666666666666,driving,57,3
63.4,driving,57,4
60.68333333333333,driving,57,5
58.8,driving,57,6
56.11666666666667,driving,57,7
56.8,driving,57,8
53.68333333333333,driving,57,9
36.583333333333336,driving,57,10
83.28333333333333,driving,57,11
54.733333333333334,driving,57,12
49.25,driving,57,13
57.583333333333336,driving,57,14
52.88333333333333,driving,57,15
51.81666666666667,driving,57,16
59.06666666666667,driving,57,17
76.3,driving,57,18
50.9,driving,57,19
86.45,driving,57,20
80.03333333333333,driving,57,21
58.88333333333333,driving,57,22
61.666666666666664,driving,57,23
63.46666666666667,driving,57,24
56.85,driving,57,25
45.18333333333333,driving,57,26
40.916666666666664,driving,57,27
30.666666666666668,driving,57,28
32.28333333333333,driving,57,29
34.11666666666667,driving,57,30
42.666666666666664,driving,57,31
39.8,driving,57,32
35.333333333333336,driving,57,33
34.45,driving,57,34
33.05,driving,57,35
39.68333333333333,driving,57,36
46.95,driving,57,37
57.65,driving,57,38
53.75,driving,57,39
56.166666666666664,driving,57,40
27.45,driving,57,41
33.18333333333333,driving,57,42
40.28333333333333,driving,57,43
32.35,driving,57,44
25.133333333333333,driving,57,45
39.9,driving,57,46
36.88333333333333,driving,57,47
45.88333333333333,driving,57,48
45.18333333333333,driving,57,49
50,driving,57,50
45.21666666666667,driving,57,51
44.38333333333333,driving,57,52
49.46666666666667,driving,57,53
51.5,driving,57,54
36.28333333333333,driving,57,55
36.583333333333336,driving,57,56
0,driving,57,57
50.266666666666666,driving,57,58
49.516666666666666,driving,57,59
48.766666666666666,driving,57,60
50.75,driving,57,61
65.41666666666667,driving,57,62
65.86666666666666,driving,57,63
61.93333333333333,driving,57,64
54.266666666666666,driving,57,65
25.433333333333334,driving,57,66
34.68333333333333,driving,58,1
31.783333333333335,driving,58,2
38.516666666666666,driving,58,3
19.666666666666668,driving,58,4
15.383333333333333,driving,58,5
16.216666666666665,driving,58,6
12.383333333333333,driving,58,7
11.5,driving,58,8
22.583333333333332,driving,58,9
28.166666666666668,driving,58,10
43.06666666666667,driving,58,11
14.65,driving,58,12
11.383333333333333,driving,58,13
17.366666666666667,driving,58,14
12.833333333333334,driving,58,15
11.6,driving,58,16
14.316666666666666,driving,58,17
39.15,driving,58,18
9.35,driving,58,19
50.7,driving,58,20
39.81666666666667,driving,58,21
18.666666666666668,driving,58,22
35.61666666666667,driving,58,23
37.416666666666664,driving,58,24
37.25,driving,58,25
62.28333333333333,driving,58,26
36.55,driving,58,27
28.75,driving,58,28
33.38333333333333,driving,58,29
35.21666666666667,driving,58,30
41.6,driving,58,31
37.88333333333333,driving,58,32
30.566666666666666,driving,58,33
32.53333333333333,driving,58,34
29.4,driving,58,35
32.666666666666664,driving,58,36
43.5,driving,58,37
50.333333333333336,driving,58,38
46.43333333333333,driving,58,39
54.25,driving,58,40
36.25,driving,58,41
43.833333333333336,driving,58,42
18.916666666666668,driving,58,43
29.9,driving,58,44
35.05,driving,58,45
